image_path,true_label,pred_label,correct,loss,prob_Authentic,prob_Forged
dataset\Comofod Dataset\test\Authentic\114_O_IB3.png,Authentic,Authentic,1,0.0936017706990242,0.9106453,0.08935472
dataset\Comofod Dataset\test\Authentic\114_O_JC3.jpg,Authentic,Authentic,1,0.010440965183079243,0.98961335,0.010386603
dataset\Comofod Dataset\test\Authentic\114_O_JC6.jpg,Authentic,Authentic,1,0.003990901168435812,0.99601704,0.003982972
dataset\Comofod Dataset\test\Authentic\114_O_JC7.jpg,Authentic,Authentic,1,0.009745992720127106,0.9903014,0.009698643
dataset\Comofod Dataset\test\Authentic\114_O_NA2.png,Authentic,Authentic,1,0.04755343869328499,0.9535595,0.0464405
dataset\Comofod Dataset\test\Authentic\115_O_JC1.jpg,Authentic,Authentic,1,0.009025254286825657,0.9910154,0.008984664
dataset\Comofod Dataset\test\Authentic\116_O_BC1.png,Authentic,Authentic,1,0.0034341190475970507,0.9965718,0.0034281893
dataset\Comofod Dataset\test\Authentic\116_O_BC2.png,Authentic,Authentic,1,0.0018262865487486124,0.9981754,0.001824612
dataset\Comofod Dataset\test\Authentic\116_O_CA1.png,Authentic,Authentic,1,0.0018704315880313516,0.99813133,0.001868655
dataset\Comofod Dataset\test\Authentic\116_O_CR2.png,Authentic,Authentic,1,0.0038718036375939846,0.9961357,0.0038642923
dataset\Comofod Dataset\test\Authentic\116_O_CR3.png,Authentic,Authentic,1,0.0026057357899844646,0.99739766,0.0026022864
dataset\Comofod Dataset\test\Authentic\116_O_IB2.png,Authentic,Authentic,1,0.008822154253721237,0.99121666,0.008783309
dataset\Comofod Dataset\test\Authentic\116_O_JC8.jpg,Authentic,Authentic,1,0.0018703126115724444,0.99813145,0.0018685778
dataset\Comofod Dataset\test\Authentic\116_O_NA2.png,Authentic,Authentic,1,0.009717423468828201,0.9903296,0.009670335
dataset\Comofod Dataset\test\Authentic\117_O.png,Authentic,Authentic,1,0.0026793316937983036,0.9973242,0.002675734
dataset\Comofod Dataset\test\Authentic\117_O_IB3.png,Authentic,Authentic,1,0.01292824000120163,0.98715496,0.0128450515
dataset\Comofod Dataset\test\Authentic\117_O_JC3.jpg,Authentic,Authentic,1,0.001191144809126854,0.9988096,0.0011904588
dataset\Comofod Dataset\test\Authentic\117_O_JC6.jpg,Authentic,Authentic,1,0.0007813499541953206,0.99921894,0.00078098755
dataset\Comofod Dataset\test\Authentic\118_O_BC1.png,Authentic,Authentic,1,0.011513455770909786,0.9885526,0.011447392
dataset\Comofod Dataset\test\Authentic\118_O_NA1.png,Authentic,Authentic,1,0.11896489560604095,0.88783896,0.11216098
dataset\Comofod Dataset\test\Authentic\119_O_CA3.png,Authentic,Authentic,1,0.0013293724041432142,0.99867153,0.0013284638
dataset\Comofod Dataset\test\Authentic\119_O_JC1.jpg,Authentic,Authentic,1,0.014943679794669151,0.98516744,0.014832604
dataset\Comofod Dataset\test\Authentic\119_O_JC3.jpg,Authentic,Authentic,1,0.014299659989774227,0.9858021,0.014197952
dataset\Comofod Dataset\test\Authentic\119_O_JC6.jpg,Authentic,Authentic,1,0.005495085380971432,0.99452,0.005479997
dataset\Comofod Dataset\test\Authentic\120_O_BC2.png,Authentic,Authentic,1,0.007661127485334873,0.99236816,0.007631852
dataset\Comofod Dataset\test\Authentic\120_O_CA2.png,Authentic,Authentic,1,0.008440890349447727,0.9915946,0.008405319
dataset\Comofod Dataset\test\Authentic\120_O_NA2.png,Authentic,Authentic,1,0.04787428677082062,0.9532536,0.04674633
dataset\Comofod Dataset\test\Authentic\121_O_BC2.png,Authentic,Authentic,1,0.0011469698511064053,0.9988537,0.0011463341
dataset\Comofod Dataset\test\Authentic\122_O_BC1.png,Authentic,Authentic,1,0.017737338319420815,0.982419,0.017580917
dataset\Comofod Dataset\test\Authentic\122_O_CR3.png,Authentic,Authentic,1,0.06929965317249298,0.93304706,0.066952914
dataset\Comofod Dataset\test\Authentic\122_O_JC2.jpg,Authentic,Authentic,1,0.019437434151768684,0.98075026,0.019249702
dataset\Comofod Dataset\test\Authentic\123_O_CR2.png,Authentic,Authentic,1,0.011943967081606388,0.98812705,0.011872937
dataset\Comofod Dataset\test\Authentic\123_O_JC3.jpg,Authentic,Authentic,1,0.029419416561722755,0.97100914,0.028990878
dataset\Comofod Dataset\test\Authentic\123_O_JC6.jpg,Authentic,Authentic,1,0.011307324282824993,0.98875636,0.011243627
dataset\Comofod Dataset\test\Authentic\123_O_JC8.jpg,Authentic,Authentic,1,0.009486831724643707,0.990558,0.009441971
dataset\Comofod Dataset\test\Authentic\124_O_CA2.png,Authentic,Authentic,1,0.0025900411419570446,0.99741334,0.002586639
dataset\Comofod Dataset\test\Authentic\124_O_CR1.png,Authentic,Authentic,1,0.0008893824997358024,0.999111,0.0008889926
dataset\Comofod Dataset\test\Authentic\124_O_JC3.jpg,Authentic,Authentic,1,0.004585465416312218,0.99542505,0.004574965
dataset\Comofod Dataset\test\Authentic\125_O_CA1.png,Authentic,Authentic,1,0.0010835020802915096,0.9989171,0.0010829525
dataset\Comofod Dataset\test\Authentic\125_O_CR2.png,Authentic,Authentic,1,0.0030873988289386034,0.99691737,0.0030826766
dataset\Comofod Dataset\test\Authentic\125_O_IB3.png,Authentic,Authentic,1,0.020542601123452187,0.97966695,0.020333046
dataset\Comofod Dataset\test\Authentic\125_O_JC1.jpg,Authentic,Authentic,1,0.005808024201542139,0.9942088,0.0057911985
dataset\Comofod Dataset\test\Authentic\125_O_JC3.jpg,Authentic,Authentic,1,0.0038101710379123688,0.9961971,0.0038029586
dataset\Comofod Dataset\test\Authentic\125_O_JC5.jpg,Authentic,Authentic,1,0.0021778454538434744,0.99782455,0.002175492
dataset\Comofod Dataset\test\Authentic\125_O_JC9.jpg,Authentic,Authentic,1,0.0010800487361848354,0.99892056,0.0010794644
dataset\Comofod Dataset\test\Authentic\125_O_NA2.png,Authentic,Authentic,1,0.009660517796874046,0.990386,0.009614023
dataset\Comofod Dataset\test\Authentic\126_O_BC3.png,Authentic,Authentic,1,0.001642665360122919,0.99835867,0.0016413062
dataset\Comofod Dataset\test\Authentic\126_O_CR2.png,Authentic,Authentic,1,0.0018529404187574983,0.9981488,0.0018512822
dataset\Comofod Dataset\test\Authentic\126_O_JC2.jpg,Authentic,Authentic,1,0.00625663623213768,0.9937629,0.006237144
dataset\Comofod Dataset\test\Authentic\127_O_BC2.png,Authentic,Authentic,1,0.0009722749819047749,0.9990282,0.00097185624
dataset\Comofod Dataset\test\Authentic\127_O_CR3.png,Authentic,Authentic,1,0.001050516264513135,0.99895006,0.0010499445
dataset\Comofod Dataset\test\Authentic\127_O_JC9.jpg,Authentic,Authentic,1,0.0010068115079775453,0.9989937,0.001006355
dataset\Comofod Dataset\test\Authentic\128_O_IB1.png,Authentic,Authentic,1,0.00022921319759916514,0.9997708,0.00022921017
dataset\Comofod Dataset\test\Authentic\129_O_JC9.jpg,Authentic,Authentic,1,0.00015364897262770683,0.99984634,0.00015359695
dataset\Comofod Dataset\test\Authentic\129_O_NA3.png,Authentic,Authentic,1,0.0018512745155021548,0.9981504,0.0018495286
dataset\Comofod Dataset\test\Authentic\130_O_CR1.png,Authentic,Authentic,1,2.455681169521995e-05,0.99997544,2.4515455e-05
dataset\Comofod Dataset\test\Authentic\131_O_BC1.png,Authentic,Authentic,1,0.0011450645979493856,0.9988556,0.0011443512
dataset\Comofod Dataset\test\Authentic\131_O_IB2.png,Authentic,Authentic,1,0.059973668307065964,0.9417893,0.058210623
dataset\Comofod Dataset\test\Authentic\131_O_IB3.png,Authentic,Authentic,1,0.18341831862926483,0.8324199,0.16758011
dataset\Comofod Dataset\test\Authentic\131_O_JC2.jpg,Authentic,Authentic,1,0.0019288521725684404,0.998073,0.001927019
dataset\Comofod Dataset\test\Authentic\131_O_JC4.jpg,Authentic,Authentic,1,0.054293543100357056,0.94715405,0.052846
dataset\Comofod Dataset\test\Authentic\131_O_NA1.png,Authentic,Authentic,1,0.0339132659137249,0.9666553,0.033344705
dataset\Comofod Dataset\test\Authentic\132_O_CR2.png,Authentic,Authentic,1,0.05581609904766083,0.94571304,0.054287
dataset\Comofod Dataset\test\Authentic\132_O_IB3.png,Authentic,Authentic,1,0.08264333009719849,0.92067945,0.079320505
dataset\Comofod Dataset\test\Authentic\133_O_BC3.png,Authentic,Authentic,1,0.15038028359413147,0.8603807,0.1396193
dataset\Comofod Dataset\test\Authentic\133_O_CA3.png,Authentic,Authentic,1,0.021160556003451347,0.9790618,0.020938212
dataset\Comofod Dataset\test\Authentic\133_O_JC2.jpg,Authentic,Authentic,1,0.019808685407042503,0.9803862,0.019613726
dataset\Comofod Dataset\test\Authentic\133_O_NA2.png,Authentic,Forged,0,0.783069372177124,0.45700115,0.54299885
dataset\Comofod Dataset\test\Authentic\134_O_IB3.png,Authentic,Authentic,1,0.00449741305783391,0.99551266,0.004487371
dataset\Comofod Dataset\test\Authentic\134_O_JC2.jpg,Authentic,Authentic,1,0.0017927302978932858,0.9982089,0.001791112
dataset\Comofod Dataset\test\Authentic\134_O_JC4.jpg,Authentic,Authentic,1,0.0022487370297312737,0.9977538,0.0022462222
dataset\Comofod Dataset\test\Authentic\134_O_JC9.jpg,Authentic,Authentic,1,0.002527734963223338,0.99747545,0.002524561
dataset\Comofod Dataset\test\Authentic\134_O_NA2.png,Authentic,Authentic,1,0.03574381396174431,0.96488744,0.03511259
dataset\Comofod Dataset\test\Authentic\134_O_NA3.png,Authentic,Authentic,1,0.012675553560256958,0.98740447,0.012595585
dataset\Comofod Dataset\test\Authentic\135_O.png,Authentic,Authentic,1,0.0016354055842384696,0.99836594,0.0016340237
dataset\Comofod Dataset\test\Authentic\135_O_BC3.png,Authentic,Authentic,1,0.0048025972209870815,0.9952089,0.0047911415
dataset\Comofod Dataset\test\Authentic\135_O_CA2.png,Authentic,Authentic,1,0.0024920618161559105,0.997511,0.0024890017
dataset\Comofod Dataset\test\Authentic\135_O_CR3.png,Authentic,Authentic,1,0.003737252438440919,0.9962697,0.003730276
dataset\Comofod Dataset\test\Authentic\135_O_IB3.png,Authentic,Authentic,1,0.020542601123452187,0.97966695,0.020333046
dataset\Comofod Dataset\test\Authentic\135_O_JC2.jpg,Authentic,Authentic,1,0.0025078770704567432,0.9974953,0.0025047497
dataset\Comofod Dataset\test\Authentic\135_O_JC4.jpg,Authentic,Authentic,1,0.002800473477691412,0.99720347,0.0027965487
dataset\Comofod Dataset\test\Authentic\135_O_JC9.jpg,Authentic,Authentic,1,0.0010800487361848354,0.99892056,0.0010794644
dataset\Comofod Dataset\test\Authentic\136_O_IB2.png,Authentic,Authentic,1,0.006311721168458462,0.99370813,0.006291792
dataset\Comofod Dataset\test\Authentic\136_O_JC1.jpg,Authentic,Authentic,1,0.05003581568598747,0.95119536,0.0488046
dataset\Comofod Dataset\test\Authentic\136_O_JC2.jpg,Authentic,Authentic,1,0.00625663623213768,0.9937629,0.006237144
dataset\Comofod Dataset\test\Authentic\136_O_JC7.jpg,Authentic,Authentic,1,0.0007952864980325103,0.99920505,0.00079498347
dataset\Comofod Dataset\test\Authentic\136_O_JC9.jpg,Authentic,Authentic,1,0.0006398299592547119,0.9993604,0.0006395978
dataset\Comofod Dataset\test\Authentic\137_O_CA1.png,Authentic,Authentic,1,0.001856866991147399,0.99814487,0.0018551775
dataset\Comofod Dataset\test\Authentic\137_O_JC8.jpg,Authentic,Authentic,1,0.0014544870937243104,0.99854654,0.0014534717
dataset\Comofod Dataset\test\Authentic\138_O_BC2.png,Authentic,Authentic,1,0.00016711745411157608,0.99983287,0.0001671007
dataset\Comofod Dataset\test\Authentic\138_O_IB2.png,Authentic,Authentic,1,0.00014041867689229548,0.9998596,0.00014041236
dataset\Comofod Dataset\test\Authentic\139_O.png,Authentic,Authentic,1,0.000547378440387547,0.99945277,0.0005472359
dataset\Comofod Dataset\test\Authentic\139_O_IB2.png,Authentic,Authentic,1,0.01866643689572811,0.9815067,0.018493285
dataset\Comofod Dataset\test\Authentic\139_O_JC1.jpg,Authentic,Authentic,1,0.0011450645979493856,0.9988556,0.0011443871
dataset\Comofod Dataset\test\Authentic\139_O_JC3.jpg,Authentic,Authentic,1,0.001634096377529204,0.99836725,0.0016327711
dataset\Comofod Dataset\test\Authentic\140_O_CA1.png,Authentic,Authentic,1,2.7417760065873154e-05,0.9999726,2.739274e-05
dataset\Comofod Dataset\test\Authentic\141_O_CR1.png,Authentic,Authentic,1,0.0033738852944225073,0.9966318,0.0033682243
dataset\Comofod Dataset\test\Authentic\141_O_IB3.png,Authentic,Authentic,1,0.18341831862926483,0.8324199,0.16758011
dataset\Comofod Dataset\test\Authentic\142_O_BC1.png,Authentic,Authentic,1,0.017737338319420815,0.982419,0.017580917
dataset\Comofod Dataset\test\Authentic\142_O_BC3.png,Authentic,Authentic,1,0.011207837611436844,0.98885477,0.0111452965
dataset\Comofod Dataset\test\Authentic\142_O_IB1.png,Authentic,Authentic,1,0.05278664454817772,0.94858235,0.051417578
dataset\Comofod Dataset\test\Authentic\142_O_IB2.png,Authentic,Authentic,1,0.07982352375984192,0.9232793,0.07672075
dataset\Comofod Dataset\test\Authentic\142_O_JC4.jpg,Authentic,Authentic,1,0.020314142107963562,0.9798908,0.020109182
dataset\Comofod Dataset\test\Authentic\142_O_JC6.jpg,Authentic,Authentic,1,0.028272107243537903,0.9721238,0.027876155
dataset\Comofod Dataset\test\Authentic\142_O_JC8.jpg,Authentic,Authentic,1,0.026833852753043175,0.97352296,0.026477018
dataset\Comofod Dataset\test\Authentic\142_O_JC9.jpg,Authentic,Authentic,1,0.03542250394821167,0.9651975,0.034802485
dataset\Comofod Dataset\test\Authentic\142_O_NA1.png,Authentic,Authentic,1,0.04466002434492111,0.95632255,0.0436774
dataset\Comofod Dataset\test\Authentic\143_O_CR2.png,Authentic,Authentic,1,0.011943967081606388,0.98812705,0.011872937
dataset\Comofod Dataset\test\Authentic\143_O_CR3.png,Authentic,Authentic,1,0.04199223220348358,0.9588772,0.041122727
dataset\Comofod Dataset\test\Authentic\143_O_IB3.png,Authentic,Authentic,1,0.6641483306884766,0.5147117,0.48528832
dataset\Comofod Dataset\test\Authentic\143_O_JC3.jpg,Authentic,Authentic,1,0.029419416561722755,0.97100914,0.028990878
dataset\Comofod Dataset\test\Authentic\143_O_JC4.jpg,Authentic,Authentic,1,0.03506908938288689,0.9655387,0.03446134
dataset\Comofod Dataset\test\Authentic\144_O_JC3.jpg,Authentic,Authentic,1,0.004585465416312218,0.99542505,0.004574965
dataset\Comofod Dataset\test\Authentic\145_O_BC3.png,Authentic,Authentic,1,0.0048025972209870815,0.9952089,0.0047911415
dataset\Comofod Dataset\test\Authentic\145_O_JC6.jpg,Authentic,Authentic,1,0.001545426552183926,0.99845576,0.0015441858
dataset\Comofod Dataset\test\Authentic\145_O_JC7.jpg,Authentic,Authentic,1,0.0012272215681150556,0.9987735,0.0012265116
dataset\Comofod Dataset\test\Authentic\146_O.png,Authentic,Authentic,1,0.0008815216715447605,0.99911886,0.0008811589
dataset\Comofod Dataset\test\Authentic\146_O_JC4.jpg,Authentic,Authentic,1,0.0024339118972420692,0.997569,0.0024309475
dataset\Comofod Dataset\test\Authentic\146_O_JC8.jpg,Authentic,Authentic,1,0.0006521005416288972,0.9993481,0.00065192836
dataset\Comofod Dataset\test\Authentic\146_O_NA3.png,Authentic,Authentic,1,0.008321257308125496,0.9917133,0.008286785
dataset\Comofod Dataset\test\Authentic\147_O.png,Authentic,Authentic,1,0.0013496108585968614,0.9986513,0.0013487417
dataset\Comofod Dataset\test\Authentic\147_O_BC1.png,Authentic,Authentic,1,0.0011043408885598183,0.99889624,0.0011037224
dataset\Comofod Dataset\test\Authentic\147_O_CR2.png,Authentic,Authentic,1,0.001731802592985332,0.9982697,0.0017303539
dataset\Comofod Dataset\test\Authentic\147_O_JC3.jpg,Authentic,Authentic,1,0.001320443581789732,0.9986804,0.0013196247
dataset\Comofod Dataset\test\Authentic\147_O_JC7.jpg,Authentic,Authentic,1,0.0009965697536244988,0.99900395,0.0009961326
dataset\Comofod Dataset\test\Authentic\147_O_JC8.jpg,Authentic,Authentic,1,0.0014544870937243104,0.99854654,0.0014534717
dataset\Comofod Dataset\test\Authentic\147_O_NA2.png,Authentic,Authentic,1,0.006160437595099211,0.9938585,0.006141467
dataset\Comofod Dataset\test\Authentic\148_O_BC1.png,Authentic,Authentic,1,0.00012790338951162994,0.9998721,0.00012792119
dataset\Comofod Dataset\test\Authentic\148_O_CR1.png,Authentic,Authentic,1,0.0002115741081070155,0.99978846,0.00021158959
dataset\Comofod Dataset\test\Authentic\148_O_JC1.jpg,Authentic,Authentic,1,0.00022027450904715806,0.99977976,0.00022019383
dataset\Comofod Dataset\test\Authentic\148_O_JC3.jpg,Authentic,Authentic,1,0.00010287232726113871,0.9998971,0.00010283494
dataset\Comofod Dataset\test\Authentic\148_O_JC5.jpg,Authentic,Authentic,1,0.00016234986833296716,0.99983764,0.00016234121
dataset\Comofod Dataset\test\Authentic\149_O_BC1.png,Authentic,Authentic,1,0.0003904534096363932,0.99960965,0.00039043173
dataset\Comofod Dataset\test\Authentic\149_O_JC1.jpg,Authentic,Authentic,1,0.0011450645979493856,0.9988556,0.0011443871
dataset\Comofod Dataset\test\Authentic\149_O_JC4.jpg,Authentic,Authentic,1,0.000646501372102648,0.9993537,0.00064625253
dataset\Comofod Dataset\test\Authentic\150_O_BC2.png,Authentic,Authentic,1,3.635817120084539e-05,0.99996364,3.6401914e-05
dataset\Comofod Dataset\test\Authentic\150_O_CA3.png,Authentic,Authentic,1,3.099393507000059e-05,0.999969,3.099278e-05
dataset\Comofod Dataset\test\Authentic\150_O_CR3.png,Authentic,Authentic,1,3.0397906812140718e-05,0.9999696,3.0352416e-05
dataset\Comofod Dataset\test\Authentic\151_O_CA3.png,Authentic,Authentic,1,0.0013293724041432142,0.99867153,0.0013284638
dataset\Comofod Dataset\test\Authentic\151_O_CR1.png,Authentic,Authentic,1,0.0033738852944225073,0.9966318,0.0033682243
dataset\Comofod Dataset\test\Authentic\151_O_IB2.png,Authentic,Authentic,1,0.059973668307065964,0.9417893,0.058210623
dataset\Comofod Dataset\test\Authentic\151_O_JC6.jpg,Authentic,Authentic,1,0.005495085380971432,0.99452,0.005479997
dataset\Comofod Dataset\test\Authentic\151_O_NA1.png,Authentic,Authentic,1,0.01205822080373764,0.98801416,0.011985784
dataset\Comofod Dataset\test\Authentic\151_O_NA2.png,Authentic,Authentic,1,0.014302010647952557,0.9857998,0.014200227
dataset\Comofod Dataset\test\Authentic\152_O_CR2.png,Authentic,Authentic,1,0.05581609904766083,0.94571304,0.054287
dataset\Comofod Dataset\test\Authentic\152_O_IB2.png,Authentic,Authentic,1,0.07982352375984192,0.9232793,0.07672075
dataset\Comofod Dataset\test\Authentic\152_O_JC8.jpg,Authentic,Authentic,1,0.026833852753043175,0.97352296,0.026477018
dataset\Comofod Dataset\test\Authentic\153_O_CA3.png,Authentic,Authentic,1,0.021160556003451347,0.9790618,0.020938212
dataset\Comofod Dataset\test\Authentic\153_O_IB2.png,Authentic,Authentic,1,0.46803930401802063,0.6262289,0.3737711
dataset\Comofod Dataset\test\Authentic\153_O_JC4.jpg,Authentic,Authentic,1,0.03506908938288689,0.9655387,0.03446134
dataset\Comofod Dataset\test\Authentic\153_O_JC8.jpg,Authentic,Authentic,1,0.009486831724643707,0.990558,0.009441971
dataset\Comofod Dataset\test\Authentic\154_O_IB2.png,Authentic,Authentic,1,0.008714266121387482,0.9913236,0.008676372
dataset\Comofod Dataset\test\Authentic\155_O_CA3.png,Authentic,Authentic,1,0.0017077637603506446,0.9982937,0.0017062544
dataset\Comofod Dataset\test\Authentic\155_O_JC2.jpg,Authentic,Authentic,1,0.0025078770704567432,0.9974953,0.0025047497
dataset\Comofod Dataset\test\Authentic\155_O_JC4.jpg,Authentic,Authentic,1,0.002800473477691412,0.99720347,0.0027965487
dataset\Comofod Dataset\test\Authentic\155_O_NA1.png,Authentic,Authentic,1,0.02038002200424671,0.9798263,0.020173747
dataset\Comofod Dataset\test\Authentic\156_O_IB2.png,Authentic,Authentic,1,0.006311721168458462,0.99370813,0.006291792
dataset\Comofod Dataset\test\Authentic\156_O_JC8.jpg,Authentic,Authentic,1,0.0006521005416288972,0.9993481,0.00065192836
dataset\Comofod Dataset\test\Authentic\157_O_BC2.png,Authentic,Authentic,1,0.0009722749819047749,0.9990282,0.00097185624
dataset\Comofod Dataset\test\Authentic\157_O_IB3.png,Authentic,Authentic,1,0.005844172090291977,0.9941729,0.005827171
dataset\Comofod Dataset\test\Authentic\157_O_JC1.jpg,Authentic,Authentic,1,0.010957781225442886,0.98910207,0.010897963
dataset\Comofod Dataset\test\Authentic\158_O.png,Authentic,Authentic,1,0.00015007323236204684,0.9998499,0.00015000752
dataset\Comofod Dataset\test\Authentic\158_O_JC8.jpg,Authentic,Authentic,1,0.0001559135998832062,0.9998441,0.00015586252
dataset\Comofod Dataset\test\Authentic\159_O_CA2.png,Authentic,Authentic,1,0.0002766464895103127,0.9997234,0.00027655417
dataset\Comofod Dataset\test\Authentic\159_O_JC2.jpg,Authentic,Authentic,1,0.0009110590908676386,0.99908936,0.0009106285
dataset\Comofod Dataset\test\Authentic\160_O_CA2.png,Authentic,Authentic,1,2.002696055569686e-05,0.99998,2.000654e-05
dataset\Comofod Dataset\test\Authentic\160_O_IB2.png,Authentic,Authentic,1,0.0001760566228767857,0.999824,0.00017604949
dataset\Comofod Dataset\test\Authentic\161_O_CR3.png,Authentic,Authentic,1,0.06929965317249298,0.93304706,0.066952914
dataset\Comofod Dataset\test\Authentic\161_O_IB1.png,Authentic,Authentic,1,0.05278664454817772,0.94858235,0.051417578
dataset\Comofod Dataset\test\Authentic\161_O_NA2.png,Authentic,Authentic,1,0.044388093054294586,0.95658267,0.04341736
dataset\Comofod Dataset\test\Authentic\162_O_CR3.png,Authentic,Authentic,1,0.00104301399551332,0.9989575,0.0010424614
dataset\Comofod Dataset\test\Authentic\162_O_IB1.png,Authentic,Authentic,1,0.0119492681697011,0.98812187,0.011878168
dataset\Comofod Dataset\test\Authentic\163_O_CA1.png,Authentic,Authentic,1,0.001856866991147399,0.99814487,0.0018551775
dataset\Comofod Dataset\test\Authentic\163_O_CR3.png,Authentic,Authentic,1,0.001050516264513135,0.99895006,0.0010499445
dataset\Comofod Dataset\test\Authentic\163_O_JC3.jpg,Authentic,Authentic,1,0.001320443581789732,0.9986804,0.0013196247
dataset\Comofod Dataset\test\Authentic\163_O_JC5.jpg,Authentic,Authentic,1,0.0016780118457973003,0.9983234,0.0016766414
dataset\Comofod Dataset\test\Authentic\163_O_JC6.jpg,Authentic,Authentic,1,0.0013254437362775207,0.9986754,0.0013245593
dataset\Comofod Dataset\test\Authentic\163_O_JC7.jpg,Authentic,Authentic,1,0.0009965697536244988,0.99900395,0.0009961326
dataset\Comofod Dataset\test\Authentic\163_O_JC9.jpg,Authentic,Authentic,1,0.0010068115079775453,0.9989937,0.001006355
dataset\Comofod Dataset\test\Authentic\164_O_BC2.png,Authentic,Authentic,1,0.024738876149058342,0.9755646,0.024435328
dataset\Comofod Dataset\test\Authentic\164_O_CR3.png,Authentic,Authentic,1,0.030728308483958244,0.969739,0.030260997
dataset\Comofod Dataset\test\Authentic\164_O_IB2.png,Authentic,Authentic,1,0.07412517815828323,0.9285554,0.07144458
dataset\Comofod Dataset\test\Authentic\164_O_JC3.jpg,Authentic,Authentic,1,0.003549467772245407,0.9964568,0.003543133
dataset\Comofod Dataset\test\Authentic\165_O.png,Authentic,Authentic,1,0.010356495156884193,0.9896969,0.010303004
dataset\Comofod Dataset\test\Authentic\165_O_BC3.png,Authentic,Authentic,1,0.031689077615737915,0.96880776,0.031192193
dataset\Comofod Dataset\test\Authentic\165_O_CR2.png,Authentic,Authentic,1,0.02491586282849312,0.975392,0.024608016
dataset\Comofod Dataset\test\Authentic\165_O_NA1.png,Authentic,Authentic,1,0.6553561091423035,0.5192571,0.4807429
dataset\Comofod Dataset\test\Authentic\166_O_CR2.png,Authentic,Authentic,1,0.0030873988289386034,0.99691737,0.0030826766
dataset\Comofod Dataset\test\Authentic\166_O_JC1.jpg,Authentic,Authentic,1,0.005808024201542139,0.9942088,0.0057911985
dataset\Comofod Dataset\test\Authentic\166_O_NA3.png,Authentic,Authentic,1,0.004896554164588451,0.9951154,0.0048846086
dataset\Comofod Dataset\test\Authentic\167_O_IB2.png,Authentic,Authentic,1,0.005948459263890982,0.9940692,0.00593083
dataset\Comofod Dataset\test\Authentic\167_O_IB3.png,Authentic,Authentic,1,0.09004650264978409,0.9138887,0.08611134
dataset\Comofod Dataset\test\Authentic\167_O_JC8.jpg,Authentic,Authentic,1,0.001431155833415687,0.99856985,0.0014301513
dataset\Comofod Dataset\test\Authentic\167_O_NA3.png,Authentic,Authentic,1,0.0010449193650856614,0.9989556,0.001044385
dataset\Comofod Dataset\test\Authentic\168_O.png,Authentic,Authentic,1,0.0009507188224233687,0.9990497,0.00095028535
dataset\Comofod Dataset\test\Authentic\168_O_BC1.png,Authentic,Authentic,1,0.0023582761641591787,0.9976445,0.0023554773
dataset\Comofod Dataset\test\Authentic\168_O_IB3.png,Authentic,Authentic,1,0.00449741305783391,0.99551266,0.004487371
dataset\Comofod Dataset\test\Authentic\168_O_JC3.jpg,Authentic,Authentic,1,0.004585465416312218,0.99542505,0.004574965
dataset\Comofod Dataset\test\Authentic\168_O_JC4.jpg,Authentic,Authentic,1,0.0022487370297312737,0.9977538,0.0022462222
dataset\Comofod Dataset\test\Authentic\168_O_JC8.jpg,Authentic,Authentic,1,0.0031264969147741795,0.9968784,0.0031215793
dataset\Comofod Dataset\test\Authentic\169_O_BC1.png,Authentic,Authentic,1,0.0015892268856987357,0.998412,0.0015879871
dataset\Comofod Dataset\test\Authentic\169_O_CA1.png,Authentic,Authentic,1,0.0015414986992254853,0.9984597,0.0015402597
dataset\Comofod Dataset\test\Authentic\169_O_CA3.png,Authentic,Authentic,1,0.0018294993788003922,0.99817216,0.001827837
dataset\Comofod Dataset\test\Authentic\169_O_CR2.png,Authentic,Authentic,1,0.0017910643946379423,0.99821055,0.0017894137
dataset\Comofod Dataset\test\Authentic\169_O_CR3.png,Authentic,Authentic,1,0.001677416730672121,0.998324,0.0016760166
dataset\Comofod Dataset\test\Authentic\169_O_JC2.jpg,Authentic,Authentic,1,0.028915762901306152,0.9714983,0.02850168
dataset\Comofod Dataset\test\Authentic\169_O_JC9.jpg,Authentic,Authentic,1,0.0034528893884271383,0.99655306,0.0034469196
dataset\Comofod Dataset\test\Authentic\169_O_NA2.png,Authentic,Authentic,1,0.00574722234159708,0.99426925,0.005730763
dataset\Comofod Dataset\test\Authentic\170_O_IB1.png,Authentic,Authentic,1,0.48975443840026855,0.6127768,0.38722315
dataset\Comofod Dataset\test\Authentic\170_O_IB3.png,Authentic,Forged,0,0.9904100298881531,0.3714244,0.6285756
dataset\Comofod Dataset\test\Authentic\171_O.png,Authentic,Authentic,1,0.27714768052101135,0.75794256,0.24205743
dataset\Comofod Dataset\test\Authentic\171_O_BC2.png,Authentic,Authentic,1,0.2812958061695099,0.754805,0.24519494
dataset\Comofod Dataset\test\Authentic\172_O_BC3.png,Authentic,Authentic,1,0.03298450633883476,0.96755356,0.03244643
dataset\Comofod Dataset\test\Authentic\172_O_CR2.png,Authentic,Authentic,1,0.09896843135356903,0.9057713,0.0942287
dataset\Comofod Dataset\test\Authentic\173_O.png,Authentic,Authentic,1,0.22399672865867615,0.7993178,0.20068225
dataset\Comofod Dataset\test\Authentic\173_O_JC3.jpg,Authentic,Authentic,1,0.15691711008548737,0.8547749,0.1452251
